LSOA11CD,LSOA11NM,sumarea,agvarea,count,Green_rate, Per_capita_green_area,Theft,Violence_Against_the_Person,sum
E01004263,Tower Hamlets 007C,7924.4937,7924.4937,1,0.096070117,5.584562156,11,36,91
E01004264,Tower Hamlets 010C,434.7517,434.7517,1,0.007065136,0.282857319,9,51,133
E01004267,Tower Hamlets 012D,63414.6293,31707.31465,2,0.300110291,35.88830181,67,91,291
E01004269,Tower Hamlets 014A,28617.5274,14308.7637,2,0.185242094,14.48988729,89,81,336
E01004271,Tower Hamlets 014C,7043.2137,7043.2137,1,0.072210848,4.432481875,17,48,126
E01004273,Tower Hamlets 014E,19990.2568,3998.05136,5,0.117354775,10.49908445,46,80,227
E01004274,Tower Hamlets 031A,1.1011,1.1011,1,1.31E-05,0.000558084,11,34,82
E01004280,Tower Hamlets 032A,21135.8969,10567.94845,2,0.155704041,11.24848159,11,47,93
E01004283,Tower Hamlets 016A,52118.5078,13029.62695,4,0.342801457,22.49396107,28,44,153
E01004284,Tower Hamlets 019A,35297.2016,8824.3004,4,0.183875425,15.33327611,25,94,283
E01004285,Tower Hamlets 019B,21862.9518,7287.6506,3,0.176542593,9.431816997,12,69,157
E01004286,Tower Hamlets 019C,19236.6906,2748.098657,7,0.123069355,8.13734797,47,83,284
E01004288,Tower Hamlets 019D,7801.6428,3900.8214,2,0.076551653,4.815828889,11,54,141
E01004289,Tower Hamlets 016C,2686.9232,1343.4616,2,0.025461775,1.457116703,18,37,137
E01004290,Tower Hamlets 016D,4037.414,2018.707,2,0.040531751,3.100932412,55,70,228
E01004295,Tower Hamlets 026C,16076.1539,16076.1539,1,0.200520271,10.60432315,45,34,136
E01004296,Tower Hamlets 026D,11030.6817,3676.8939,3,0.082343064,6.872698879,47,63,210
E01004301,Tower Hamlets 025B,15169.7896,15169.7896,1,0.182488554,11.45754502,27,26,99
E01004303,Tower Hamlets 025D,40416.8075,5773.829643,7,0.178792315,17.11126482,40,75,251
E01004304,Tower Hamlets 022C,2939.6245,2939.6245,1,0.028685566,1.502107563,59,65,234
E01004305,Tower Hamlets 022D,5701.2331,2850.61655,2,0.062065262,2.920713678,24,51,158
E01004310,Tower Hamlets 015E,788.9349,788.9349,1,0.008620356,0.400271385,120,70,370
E01004311,Tower Hamlets 006A,10891.9359,10891.9359,1,0.128897996,7.17518834,100,38,238
E01004313,Tower Hamlets 009B,1587.0366,1587.0366,1,0.019512609,0.77681674,67,76,255
E01004315,Tower Hamlets 006C,5368.4858,1789.495267,3,0.05706741,3.2975957,104,65,385
E01004318,Tower Hamlets 006D,4275.824,4275.824,1,0.074266628,2.930653873,63,45,197
E01004319,Tower Hamlets 021A,8099.2674,2699.7558,3,0.089098213,4.294415376,21,46,190
E01004323,Tower Hamlets 017B,3327.4266,1109.1422,3,0.04727802,2.269731651,30,38,183
E01004326,Tower Hamlets 017D,3340.1663,1670.08315,2,0.039836923,2.313134557,59,85,284
E01004327,Waltham Forest 028A,1236.5507,618.27535,2,0.010978145,1.019415251,11,30,98
E01004328,Waltham Forest 028B,2274.8088,1137.4044,2,0.022405642,1.23630913,30,43,134
E01004329,Waltham Forest 028C,5195.6198,5195.6198,1,0.04450907,2.690636872,13,34,120
E01004331,Waltham Forest 028E,111.33,111.33,1,0.001040201,0.059983836,8,32,81
E01004334,Waltham Forest 024B,2212.9991,1106.49955,2,0.020123229,1.468479827,26,41,141
E01004335,Waltham Forest 027A,8278.6151,8278.6151,1,0.068998966,4.491923549,21,80,183
E01004336,Waltham Forest 026A,29327.0534,29327.0534,1,0.13752806,17.26136162,43,56,168
E01004340,Waltham Forest 027E,1059.4988,353.1662667,3,0.004050249,0.57301179,12,56,140
E01004341,Waltham Forest 027F,14065.7045,3516.426125,4,0.093833203,8.005523335,52,74,248
E01004342,Waltham Forest 011A,46315.7325,23157.86625,2,0.128202418,21.61256766,83,71,255
E01004344,Waltham Forest 008B,26860.8245,13430.41225,2,0.071136645,14.59827418,16,49,178
E01004345,Waltham Forest 010A,756.8743,756.8743,1,0.005272895,0.393181455,14,60,127
E01004347,Waltham Forest 011C,90512.4276,90512.4276,1,0.390090884,45.64418941,19,36,109
E01004348,Waltham Forest 010B,15652.5181,7826.25905,2,0.058561039,5.823109412,139,93,376
E01004349,Waltham Forest 001A,225035.4782,32147.92546,7,0.347561191,156.3832371,4,39,99
E01004350,Waltham Forest 001B,41492.3433,10373.08583,4,0.132398444,23.66933446,34,49,155
E01004351,Waltham Forest 001C,175638.8091,87819.40455,2,0.409340943,109.7056896,9,22,82
E01004353,Waltham Forest 002B,230129.5683,38354.92805,6,0.401897155,127.4250101,3,24,75
E01004354,Waltham Forest 002C,13018.9959,2603.79918,5,0.042911229,7.363685464,82,50,234
E01004355,Waltham Forest 004A,50705.8507,16901.95023,3,0.206005009,31.71097605,8,39,116
E01004356,Waltham Forest 001D,100572.7789,20114.55578,5,0.213681128,61.70109135,7,27,84
E01004357,Waltham Forest 001E,20175.3658,10087.6829,2,0.059406687,12.96617339,5,24,85
E01004359,Waltham Forest 002E,2662.6446,2662.6446,1,0.011772803,1.591538912,9,21,74
E01004360,Waltham Forest 004B,509.4177,254.70885,2,0.002265088,0.382733058,5,9,45
E01004361,Waltham Forest 005A,12123.443,6061.7215,2,0.058933954,9.36896677,3,14,57
E01004362,Waltham Forest 021A,631744.9154,157936.2289,4,0.77821048,391.4156849,8,23,99
E01004363,Waltham Forest 019A,30408.4515,30408.4515,1,0.101695174,19.43032045,44,88,240
E01004364,Waltham Forest 019B,6155.0979,3077.54895,2,0.030844162,3.541483257,23,44,143
E01004365,Waltham Forest 020A,1657.8964,1657.8964,1,0.013829264,0.72428851,68,89,285
E01004366,Waltham Forest 019C,58811.3672,58811.3672,1,0.201911961,31.10067012,13,32,110
E01004367,Waltham Forest 019D,16868.9897,16868.9897,1,0.136893056,10.30481961,84,60,211
E01004368,Waltham Forest 019E,339.491,169.7455,2,0.002390795,0.181061867,21,36,141
E01004371,Waltham Forest 025A,141.2391,141.2391,1,0.001306595,0.082935467,20,16,98
E01004374,Waltham Forest 025C,4666.8071,4666.8071,1,0.03631227,2.469210106,13,30,114
E01004375,Waltham Forest 025D,7968.9948,7968.9948,1,0.067998045,4.29595407,18,31,112
E01004377,Waltham Forest 010C,552835.3798,552835.3798,1,0.665808964,310.2330975,9,29,135
E01004379,Waltham Forest 007A,873.2787,873.2787,1,0.004115088,0.610684406,26,19,110
E01004380,Waltham Forest 007B,139823.6543,23303.94238,6,0.273563736,92.53716367,8,29,102
E01004381,Waltham Forest 007C,2140.987,428.1974,5,0.009174927,1.179607163,53,31,173
E01004382,Waltham Forest 008C,165.6669,165.6669,1,0.001396437,0.122716222,3,32,71
E01004383,Waltham Forest 007D,32883.4619,10961.15397,3,0.143936313,20.12451769,4,15,84
E01004384,Waltham Forest 003A,24795.8263,12397.91315,2,0.090493398,13.60166007,34,63,176
E01004385,Waltham Forest 003B,82998.0543,41499.02715,2,0.174118222,59.96969241,6,43,105
E01004388,Waltham Forest 007F,15034.9171,5011.639033,3,0.05559897,10.1518684,18,43,141
E01004389,Waltham Forest 003D,79018.6397,15803.72794,5,0.188802491,48.9886173,7,50,119
E01004390,Waltham Forest 003E,99937.5754,99937.5754,1,0.306925752,62.61752845,5,34,95
E01004391,Waltham Forest 014A,35468.0303,8867.007575,4,0.047995413,19.18227707,38,46,160
E01004392,Waltham Forest 017A,7320.4084,7320.4084,1,0.034314268,3.206486378,290,92,569
E01004393,Waltham Forest 014B,14108.4024,14108.4024,1,0.098851942,5.900628356,31,56,177
E01004395,Waltham Forest 018A,285585.1261,35698.14076,8,0.189652859,177.0521551,10,17,90
E01004397,Waltham Forest 017C,19114.7054,3822.94108,5,0.080970966,8.253327029,674,225,1297
E01004398,Waltham Forest 009A,185999.9039,26571.41484,7,0.431066037,94.60829293,15,43,111
E01004399,Waltham Forest 009B,80557.1176,20139.2794,4,0.102007651,46.48419942,7,54,132
E01004400,Waltham Forest 009C,22198.4966,11099.2483,2,0.128097845,12.88363122,55,44,168
E01004401,Waltham Forest 014C,780677.2191,86741.91323,9,0.705906478,371.397345,46,62,225
E01004405,Waltham Forest 020B,130.9295,130.9295,1,0.001098234,0.079255145,84,45,209
E01004409,Waltham Forest 016C,3357.4838,1119.161267,3,0.021325772,2.021362914,38,61,223
E01004410,Waltham Forest 013B,10693.466,10693.466,1,0.054263151,5.634070601,30,62,207
E01004412,Waltham Forest 015A,3026.7493,3026.7493,1,0.0200726,1.740511386,28,28,131
E01004413,Waltham Forest 004C,56079.8914,56079.8914,1,0.173224405,35.85670806,19,38,112
E01004414,Waltham Forest 005B,75573.9654,75573.9654,1,0.263433184,47.02798096,46,48,151
E01004415,Waltham Forest 004D,88476.8573,88476.8573,1,0.334850385,56.75231385,9,31,88
E01004416,Waltham Forest 004E,187844.3346,37568.86692,5,0.39801022,110.6920062,9,15,94
E01004417,Waltham Forest 005C,59167.2758,14791.81895,4,0.215393856,35.57863848,22,38,134
E01004418,Waltham Forest 008D,12313.3977,6156.69885,2,0.06779816,7.449121416,12,24,107
E01004419,Waltham Forest 008E,444.081,444.081,1,0.001680324,0.278595358,2,40,89
E01004422,Waltham Forest 022A,274705.831,15261.43506,18,0.204482366,165.2863002,70,67,308
E01004423,Waltham Forest 020D,6444.4609,3222.23045,2,0.050679774,3.386474461,18,41,139
E01004424,Waltham Forest 022B,20573.7838,10286.8919,2,0.094512946,11.22410464,46,92,270
E01004426,Waltham Forest 022D,451.528,451.528,1,0.003610722,0.252673755,9,18,84
E01004427,Waltham Forest 022E,142121.4574,17765.18218,8,0.348593496,67.26050989,25,32,121
E01004428,Waltham Forest 026B,6009.8933,6009.8933,1,0.038118329,3.408901475,18,59,145
E01004429,Waltham Forest 026C,28436.737,4062.391,7,0.053140022,16.04781998,34,43,160
E01004430,Waltham Forest 026D,143138.3028,47712.7676,3,0.280476314,65.06286491,193,93,517
E01004432,Waltham Forest 023D,13032.1613,6516.08065,2,0.070130403,7.425732934,13,33,103
E01004434,Waltham Forest 026E,77929.2422,19482.31055,4,0.240771409,38.1072089,26,69,207
E01004435,Waltham Forest 023E,3185.8333,3185.8333,1,0.019912771,1.567060157,23,79,204
E01004440,Waltham Forest 024D,1155.0124,577.5062,2,0.004851599,0.533739556,62,52,230
E01004441,Waltham Forest 024E,159.979,159.979,1,0.001237835,0.098691548,8,14,74
E01004444,Waltham Forest 017D,964.8442,964.8442,1,0.004918663,0.380309105,45,73,259
E01004447,Waltham Forest 016F,2836.3382,2836.3382,1,0.022324107,1.512713707,10,33,90
E01004448,Waltham Forest 018D,245707.6072,12285.38036,20,0.476813298,129.5243053,140,49,322
E01004449,Waltham Forest 018E,7339.1109,3669.55545,2,0.040948878,3.992987432,16,56,160
E01004450,Waltham Forest 006A,38946.3558,12982.1186,3,0.131428385,23.53254127,5,11,71
E01004451,Waltham Forest 005D,4049.6274,1349.8758,3,0.02075628,2.346249942,8,20,61
E01004452,Waltham Forest 005E,5108.5591,5108.5591,1,0.022096583,3.134085337,48,63,221
E01004453,Waltham Forest 006B,18275.6697,9137.83485,2,0.054546602,11.24656597,30,39,181
E01004455,Waltham Forest 006D,91193.6297,13027.66139,7,0.193759676,59.33222492,169,92,506
E01004456,Waltham Forest 006E,4468.9735,1489.657833,3,0.017900552,2.870246307,100,50,253
E01004457,Waltham Forest 012B,367.1123,367.1123,1,0.00304791,0.193829092,16,31,111
E01004458,Waltham Forest 012C,1857.9274,1857.9274,1,0.01421274,0.997812782,30,40,134
E01004459,Waltham Forest 012D,3429.1807,3429.1807,1,0.031162804,2.097358226,8,34,79
E01004460,Waltham Forest 011D,22910.6361,22910.6361,1,0.165194878,11.71899545,66,66,276
E01004461,Waltham Forest 014E,7749.4219,7749.4219,1,0.035182616,3.646786776,23,41,127
E01004463,Waltham Forest 012E,15197.1084,15197.1084,1,0.106412602,7.58717344,17,32,95
E01004464,Waltham Forest 013C,2497.566,2497.566,1,0.021862003,1.581739075,46,64,216
E01004468,Waltham Forest 015E,465796.6852,155265.5617,3,0.597303885,287.3514406,12,28,134
E01004469,Waltham Forest 013D,37819.8702,12606.6234,3,0.182269947,23.06089646,14,38,122
E01004471,Waltham Forest 013F,414.5508,414.5508,1,0.003059747,0.240458701,9,33,87
E01004528,Wandsworth 035D,10554.7022,10554.7022,1,0.071421432,6.943883026,37,70,191
E01004535,Wandsworth 007A,16272.841,16272.841,1,0.21089661,9.256451081,12,70,172
E01004537,Wandsworth 007B,1272.1094,1272.1094,1,0.010898706,0.676294205,21,54,155
E01004541,Wandsworth 007D,11097.5496,11097.5496,1,0.117373852,6.779199511,29,69,170
E01004562,Wandsworth 002B,3545.6033,886.400825,4,0.005331525,2.009979195,108,114,357
E01004572,Wandsworth 016A,577232.7594,577232.7594,1,0.736088429,347.3121296,10,47,127
E01004573,Wandsworth 023D,1385743.715,76985.76193,18,0.82631187,868.2604731,71,38,159
E01004575,Wandsworth 013C,1153.1774,1153.1774,1,0.002118609,0.637114586,17,35,100
E01004576,Wandsworth 013D,1127.4166,375.8055333,3,0.002563562,0.720854604,12,41,102
E01004600,Wandsworth 018C,851.2337,851.2337,1,0.006760301,0.412819447,321,113,640
E01004614,Wandsworth 034A,6055.2774,3027.6387,2,0.042052263,2.932337724,17,26,107
E01004615,Wandsworth 034B,45909.0326,15303.01087,3,0.260167283,25.53338854,10,55,126
E01004617,Wandsworth 034D,203309.4381,101654.719,2,0.474392302,121.0175227,139,142,429
E01004622,Wandsworth 024D,16785.6283,8392.81415,2,0.082072074,7.407602957,20,85,210
E01004645,Wandsworth 016E,701.1011,701.1011,1,0.004401178,0.337392252,14,59,118
E01004666,Westminster 023B,3002.4004,1501.2002,2,0.034439564,2.722031188,252,85,479
E01004669,Westminster 024B,3354.8967,3354.8967,1,0.04526053,1.993402674,14,40,115
E01004670,Westminster 009A,7960.9637,7960.9637,1,0.094544125,2.938709376,16,56,160
E01004678,Westminster 005D,4409.8967,4409.8967,1,0.051512876,2.20494835,10,32,110
E01004679,Westminster 005E,3695.2761,3695.2761,1,0.047248562,1.724347224,41,84,314
E01004702,Westminster 009E,26439.6574,3777.093914,7,0.159205788,10.17692741,83,77,279
E01004710,Westminster 002D,32034.5954,10678.19847,3,0.252761337,19.43846808,24,36,145
E01004711,Westminster 002E,11977.4533,5988.72665,2,0.145709595,6.856012192,6,40,96
E01004720,Westminster 004C,2351.214,2351.214,1,0.019922505,1.175607,22,42,145
E01004721,Westminster 004D,14823.3669,2964.67338,5,0.123838331,7.419102553,20,77,253
E01004740,Westminster 021A,10850.2538,2170.05076,5,0.223733322,7.262552744,34,53,152
E01004754,Westminster 010A,19713.667,4928.41675,4,0.235777853,12.10169859,11,46,121
E01004755,Westminster 010B,8314.3517,8314.3517,1,0.072020171,3.767264024,39,53,221
E01004757,Westminster 010C,27017.6786,13508.8393,2,0.220540946,16.9071831,21,46,122
E01032512,Westminster 010F,26411.8194,5282.36388,5,0.160308747,10.39835409,126,132,414
E01032562,Bromley 040D,52799.1281,52799.1281,1,0.232701758,35.03591778,2,35,87
E01032564,Lewisham 037E,42002.3364,42002.3364,1,0.274552515,32.01397591,5,50,99
E01032565,Lewisham 038E,36112.0697,36112.0697,1,0.167206544,25.94257881,7,35,85
E01032566,Bexley 029D,283641.7239,141820.862,2,0.508021531,168.4333277,13,51,123
E01032567,Greenwich 033D,29924.7973,7481.199325,4,0.072059716,18.12525578,11,41,96
E01032568,Bromley 041E,12814.2251,6407.11255,2,0.034942568,8.611710417,179,58,326
E01032569,Croydon 045E,56373.9807,28186.99035,2,0.178322696,32.56729099,13,73,157
E01032570,Bromley 042D,16663.4664,16663.4664,1,0.036163735,10.76451318,64,38,159
E01032574,Enfield 037E,30669.858,30669.858,1,0.083282169,14.89551141,92,100,386
E01032576,Harrow 032E,13078.3099,4359.436633,3,0.058538096,7.845416857,3,19,60
E01032577,Hillingdon 033E,121339.8492,30334.9623,4,0.33612698,72.09735544,2,20,55
E01032579,Lewisham 039E,8178.6538,4089.3269,2,0.047036798,5.601817671,69,78,268
E01032580,Barking and Dagenham 023F,29.8317,29.8317,1,0.000230325,0.022032275,40,41,179
E01032581,Redbridge 034G,14243.3972,14243.3972,1,0.049483234,8.621911138,23,45,136
E01032583,Southwark 034D,4027.8166,4027.8166,1,0.026286578,2.538006679,151,60,346
E01032720,Southwark 009F,1181.5168,1181.5168,1,0.007129105,0.682169053,324,136,692
E01032722,Southwark 012F,16271.0223,8135.51115,2,0.082383597,7.628233615,110,110,389
E01032741,Havering 013E,5999.2471,5999.2471,1,0.021525253,5.565164286,558,189,970
E01032742,Havering 013F,24452.2514,12226.1257,2,0.107797382,18.66584076,60,49,176
E01032743,Ealing 010F,4341.1418,4341.1418,1,0.044557042,1.997764289,5,46,125
E01032744,Ealing 010G,13054.8901,6527.44505,2,0.065355804,8.554973853,47,64,212
E01032764,Tower Hamlets 004E,37670.9338,6278.488967,6,0.116001196,28.93312888,119,83,387
E01032782,Tower Hamlets 033D,1682.5788,1682.5788,1,0.022283528,1.042489963,38,58,170
E01032786,Tower Hamlets 010F,1328.603,1328.603,1,0.023890039,0.851122998,24,31,119
E01032787,Tower Hamlets 011F,177.2902,88.6451,2,0.001656865,0.069065134,24,41,187
E01032788,Hammersmith and Fulham 023D,3149.5247,1574.76235,2,0.027137695,2.847671519,15,38,126
E01033081,Hounslow 003F,2554.3651,1277.18255,2,0.026909228,2.05665467,18,38,164
E01033082,Hounslow 003G,25042.7628,6260.6907,4,0.102157069,20.4765027,36,39,142
E01033085,Haringey 020E,12781.4432,6390.7216,2,0.081905147,7.180586067,37,49,188
E01033099,Wandsworth 004E,10313.3886,3437.7962,3,0.098295034,10.03247918,19,26,92
E01033132,Wandsworth 002H,3733.1661,1866.58305,2,0.014124918,3.589582788,26,60,153
E01033148,Enfield 003F,126164.7194,42054.90647,3,0.279468012,64.6998561,13,56,167
E01033150,Enfield 003G,50176.9239,12544.23097,4,0.296530301,30.30007482,23,43,143
E01033151,Enfield 025G,63085.7114,21028.57047,3,0.064021879,42.53925246,10,37,122
E01033207,Lambeth 004F,23268.7565,23268.7565,1,0.098036419,13.62339374,83,90,329
E01033324,Lewisham 008E,19298.6316,9649.3158,2,0.108452677,12.08430282,25,24,120
E01033327,Lewisham 012F,20129.857,10064.9285,2,0.060781199,13.18261755,339,172,772
E01033456,Brent 027F,37182.562,18591.281,2,0.139697949,16.83992844,18,75,233
E01033486,Islington 011E,15758.3245,15758.3245,1,0.232971868,15.21073793,31,60,168
E01033488,Islington 011G,8516.5309,8516.5309,1,0.084340723,7.067660498,55,55,211
E01033572,Barnet 030E,27932.8279,13966.41395,2,0.040663753,17.589942,17,68,169
E01033576,Newham 034H,294.5331,294.5331,1,0.000775488,0.227438687,34,24,178
E01033578,Newham 013E,160179.982,22882.85457,7,0.283026604,125.8287368,78,83,264
E01033579,Newham 013F,64742.256,21580.752,3,0.14625463,50.07135035,52,58,199
E01033581,Newham 037G,503790.0233,167930.0078,3,0.383769312,282.7104508,76,65,340
E01033584,Newham 034I,27051.4191,13525.70955,2,0.181024012,16.96013737,11,41,125
E01033585,Newham 034J,610.6877,610.6877,1,0.002068269,0.24977002,68,79,379
E01033586,Newham 013H,81947.6543,20486.91358,4,0.116322479,58.11890376,32,48,181
E01033587,Barking and Dagenham 021E,2972.1122,594.42244,5,0.011006459,1.823381718,82,110,399
E01033590,Redbridge 019H,2.3444,2.3444,1,2.35E-05,0.002110171,5,16,45
E01033591,Redbridge 030I,37867.498,18933.749,2,0.149306779,19.84669707,71,96,301
E01033592,Redbridge 019I,17.9239,17.9239,1,0.000118499,0.009394078,5,29,62
E01033593,Westminster 015F,5337.3928,5337.3928,1,0.057621654,4.72335646,95,57,236
E01033598,Westminster 009F,3292.3557,3292.3557,1,0.060814053,2.65085,17,48,157
E01033604,Westminster 009J,4030.567,2015.2835,2,0.055084654,3.260976537,82,110,351
E01033605,Westminster 009K,898.1136,898.1136,1,0.012145839,0.438960704,40,57,194
E01033701,Hackney 002F,13949.582,6974.791,2,0.056304812,7.544392645,61,110,314
E01033702,Hackney 028C,5210.4779,5210.4779,1,0.052736384,4.367542246,25,30,123
E01033705,Hackney 028D,94574.377,13510.62529,7,0.569927577,66.7426796,21,43,153
E01033707,Hackney 021I,16447.4217,5482.4739,3,0.157271392,12.62273346,87,38,224
E01033709,Hackney 027H,3922.2221,3922.2221,1,0.045094939,2.348635988,39,48,165
E01033710,Hackney 028E,2025.4118,2025.4118,1,0.048933424,1.747551165,8,19,66
E01033712,Hackney 023G,23336.2666,2917.033325,8,0.143371588,14.78850862,200,66,417
E01033713,Hackney 010G,167792.887,167792.887,1,0.641752218,124.6603915,31,28,196
E01033725,Hillingdon 015F,46017.7046,23008.8523,2,0.050197651,19.28654845,59,84,298
E01033726,Greenwich 034E,283581.1664,56716.23328,5,0.275078149,113.7509693,56,91,319
E01033727,Greenwich 035B,20366.5778,6788.859267,3,0.127586586,7.933999922,48,62,217
E01033729,Greenwich 030E,162892.2808,54297.42693,3,0.235682768,54.86435864,18,60,140
E01033731,Greenwich 004E,6402.6247,3201.31235,2,0.032013059,6.295599508,152,187,532
E01033734,Greenwich 004F,13122.982,2624.5964,5,0.136847006,9.94165303,5,15,54
E01033737,Greenwich 004I,10623.2038,2124.64076,5,0.044764626,7.10582194,261,149,611
E01033739,Greenwich 002E,19054.5226,3810.90452,5,0.16250975,13.20479737,10,29,107
E01033740,Greenwich 002F,53903.825,13475.95625,4,0.327969441,34.18124604,10,42,99
E01033741,Greenwich 002G,38420.4103,7684.08206,5,0.067207355,15.63712263,19,114,246
E01033742,Greenwich 007F,5679.596,1419.899,4,0.046059797,4.200884615,10,18,64
E01033743,Greenwich 002H,63820.0569,9117.150986,7,0.063511828,31.31504264,153,47,267
